Date,Suction Pressure,Discharge Pressure,Sensor4,Ambient Tempo,Fluid Temp,Stator Tempo,V_Z,V_X,TEMP_MB,Voltage,Current,RPM_MOTOR,STATUS_INV
2024-11-12 08:16:53,-0.118,-0.018,,25.2,27.9,64,0.47,0.29,9.25,380,6.07,801,0
2024-11-12 08:16:56,-0.117,-0.017,,25.2,28,63.9,0.44,0.23,9.17,181.6,6.07,801,0
2024-11-12 08:16:59,-0.119,-0.016,,25.2,28,63.8,0.44,0.23,9.17,181.6,6.07,801,0
2024-11-12 08:17:02,-0.119,-0.016,,25.2,28,63.8,0.15,0.12,9.09,181.6,6.07,801,0
2024-11-12 08:17:05,-0.119,-0.019,,25.2,27.9,63.9,0.15,0.12,9.09,0,0,0,0
2024-11-12 08:17:08,-0.135,-0.018,,25.2,27.9,64.1,0.15,0.21,9.06,0,0,0,0
2024-11-12 08:17:11,-0.171,-0.016,,25.2,27.9,64.3,0.4,0.21,9.06,0,0,0,0
2024-11-12 08:17:14,-0.168,-0.017,,25.2,28,64.2,0.5,0.29,8.96,380,0,0,0
2024-11-12 08:17:17,-0.165,-0.015,,25.2,28,64.2,0.5,0.29,8.9,380,4.54,1999,1
2024-11-12 08:17:20,-0.163,-0.016,,25.2,28,64,0.55,0.29,8.9,380,4.54,1999,1
2024-11-12 08:17:23,-0.162,-0.018,,25.2,28.1,63.8,0.55,0.31,8.9,380,4.54,1699,0
2024-11-12 08:17:26,-0.154,-0.017,,25.2,28.1,63.6,0.55,0.19,8.82,374.2,5.49,1699,0
2024-11-12 08:17:29,-0.147,-0.017,,25.2,28.1,63.5,0.63,0.19,8.78,374.2,5.49,1699,0
2024-11-12 08:17:32,-0.141,-0.016,,25.2,28.1,63.6,0.26,0.29,8.78,374.2,5.49,1699,0
2024-11-12 08:17:35,-0.15,-0.016,,25.2,28,63.5,0.26,0.29,8.78,110.4,7.47,470,1
2024-11-12 08:17:38,-0.159,-0.016,,25.2,28,63.7,0.26,0.29,8.72,110.4,7.47,470,1
2024-11-12 08:17:41,-0.162,-0.017,,25.2,28,63.8,0.7,0.28,8.72,110.4,7.47,470,1
2024-11-12 08:17:44,-0.159,-0.017,,25.2,28.1,63.9,0.7,0.2,8.67,380,7.47,470,1
2024-11-12 08:17:47,-0.162,-0.017,,25.2,28,64.1,0.44,0.2,8.61,380,4.53,1999,1
2024-11-12 08:17:50,-0.159,-0.017,,25.2,28,64.3,0.5,0.2,8.61,380,4.53,1999,1
2024-11-12 08:17:53,-0.156,-0.016,,25.2,28,64.4,0.5,,8.53,380,4.52,1999,1
2024-11-12 08:17:56,-0.159,-0.017,,25.2,28,64.5,0.5,0.27,,380,4.52,1999,1
2024-11-12 08:17:59,-0.159,-0.016,,25.2,28,64.7,0.56,0.23,8.46,380,4.52,1999,1
2024-11-12 08:18:02,-0.16,-0.016,,25.2,28.1,64.8,0.56,0.23,8.46,380,4.52,1999,1
2024-11-12 08:18:05,-0.158,-0.017,,25.2,28.1,64.9,,0.24,8.4,380,4.53,1999,1
2024-11-12 08:18:08,-0.158,-0.017,,25.2,28.1,65,0.53,0.24,8.4,380,4.53,1999,1
2024-11-12 08:18:11,-0.157,-0.017,,25.2,28.1,65.1,0.5,0.22,8.35,380,4.53,1999,1
2024-11-12 08:18:14,-0.16,-0.018,,25.2,28.1,65.2,0.53,0.25,8.35,380,4.56,1999,1
2024-11-12 08:18:17,-0.156,-0.017,,25.2,28.1,65.3,0.53,0.25,,380,4.56,1999,1
2024-11-12 08:18:20,-0.156,-0.017,,25.2,28.1,65.3,0.53,0.25,,380,4.56,1999,1
2024-11-12 08:18:23,-0.158,-0.016,,25.2,28.1,65.5,0.6,0.32,8.24,380,4.56,1999,1
2024-11-12 08:18:26,-0.158,-0.017,,25.2,28.1,65.4,0.49,0.32,8.24,380,4.56,1999,1
2024-11-12 08:18:29,-0.16,-0.017,,25.2,28.1,65.5,0.49,0.26,8.22,380,4.56,1999,1
2024-11-12 08:18:32,-0.158,-0.017,,25.2,28.1,65.6,0.49,0.26,,380,4.56,1999,1
2024-11-12 08:18:35,-0.154,-0.018,,25.2,28.1,65.5,0.52,0.35,8.19,380,4.56,1999,1
2024-11-12 08:18:38,-0.158,-0.017,,25.2,28.1,65.6,0.52,0.35,8.19,380,4.56,1999,1
2024-11-12 08:18:41,-0.158,-0.018,,25.2,28.1,65.7,0.59,0.35,8.14,380,4.56,1999,1
2024-11-12 08:18:44,-0.154,-0.018,,25.2,28.1,65.7,0.59,0.28,8.1,380,4.55,1999,1
2024-11-12 08:18:47,-0.157,-0.018,,25.2,28.1,65.7,0.47,0.56,8.1,380,4.55,1999,1
2024-11-12 08:18:50,-0.155,-0.017,,25.2,28.1,65.7,0.47,0.56,8.05,380,4.55,1999,1
2024-11-12 08:18:53,-0.156,-0.017,,25.2,28.1,65.7,0.49,0.29,8.05,380,4.55,1999,1
2024-11-12 08:18:56,-0.159,-0.018,,25.2,28.1,65.6,0.49,0.29,8.05,380,4.59,1999,1
2024-11-12 08:18:59,-0.16,-0.016,,25.2,28.1,65.7,0.49,0.45,8.02,380,,1999,1
2024-11-12 08:19:02,-0.158,-0.016,,25.2,28.1,65.7,0.67,0.45,8,380,,1999,1
2024-11-12 08:19:05,-0.159,-0.016,,25.2,28.2,65.7,0.63,0.46,7.94,380,4.58,1999,1
2024-11-12 08:19:08,-0.152,-0.015,,25.2,28.2,65.6,0.63,0.46,7.94,380,4.58,1999,1
2024-11-12 08:19:11,-0.156,-0.018,,25.2,28.2,65.6,0.63,0.46,7.94,380,4.58,1999,1
2024-11-12 08:19:14,-0.155,-0.017,,25.2,28.2,65.6,0.5,0.34,7.9,380,4.6,1999,1
2024-11-12 08:19:17,-0.156,-0.018,,25.2,28.2,65.6,0.46,0.33,7.9,380,4.6,1999,1
2024-11-12 08:19:20,-0.156,-0.017,,25.2,28.2,65.5,0.46,0.33,7.89,380,4.6,1999,1
2024-11-12 08:19:23,-0.158,-0.017,,25.2,28.2,65.6,0.99,0.33,7.89,380,4.6,1999,1
2024-11-12 08:19:26,-0.155,-0.017,,25.2,28.2,65.5,0.99,0.77,7.86,380,4.58,1999,1
2024-11-12 08:19:29,-0.154,-0.017,,25.2,28.2,65.5,0.99,0.77,7.86,380,4.58,1999,1
2024-11-12 08:19:32,-0.156,-0.017,,25.2,28.2,65.5,1.06,0.72,7.81,380,4.58,1999,1
2024-11-12 08:19:35,-0.156,-0.017,,25.2,28.2,65.5,0.52,0.32,7.74,380,4.64,1999,1
2024-11-12 08:19:38,-0.155,-0.017,,25.2,28.2,65.5,0.52,0.32,7.74,380,4.64,1999,1
2024-11-12 08:19:42,-0.155,-0.017,,25.2,28.2,65.4,0.52,0.32,7.74,380,4.64,1999,1
2024-11-12 08:19:45,-0.154,-0.017,,25.2,28.1,65.3,0.5,0.27,7.74,380,4.64,1999,1
2024-11-12 08:19:48,-0.156,-0.016,,25.2,28.2,65.4,0.5,0.27,7.7,380,4.64,1999,1
2024-11-12 08:19:51,-0.156,-0.017,,25.2,28.2,65.2,0.83,0.54,7.7,380,4.64,1999,1
2024-11-12 08:19:54,-0.156,-0.017,,25.2,28.1,65.2,0.89,1.14,7.7,380,4.64,1999,1
2024-11-12 08:19:57,-0.154,-0.016,,25.2,28.1,65.3,0.89,1.14,7.68,380,4.67,1999,1
2024-11-12 08:20:00,-0.156,-0.015,,25.2,28.2,65.2,0.89,1.14,7.63,380,4.67,1999,1
2024-11-12 08:20:03,-0.158,-0.016,,25.2,28.2,65.2,0.7,0.42,7.63,380,4.67,1999,1
2024-11-12 08:20:06,-0.156,-0.018,,25.2,28.2,65.1,0.7,0.42,7.57,380,4.66,1999,1
2024-11-12 08:20:10,-0.156,-0.016,,25.2,28.2,65.1,0.71,0.39,7.57,380,4.66,1999,1
2024-11-12 08:20:13,-0.159,-0.017,,25.2,28.2,65,0.81,0.39,7.57,380,4.66,1999,1
2024-11-12 08:20:16,-0.156,-0.018,,25.2,28.2,65,0.81,0.46,7.57,380,4.7,1999,1
2024-11-12 08:20:19,-0.156,-0.017,,25.2,28.2,65,0.81,0.46,7.5,380,4.7,1999,1
2024-11-12 08:20:22,-0.156,-0.017,,25.2,28.1,65,0.59,0.97,7.47,380,4.7,1999,1
2024-11-12 08:20:25,-0.155,-0.017,,25.2,28.2,64.9,0.59,0.51,7.47,380,4.7,1999,1
2024-11-12 08:20:28,-0.156,-0.015,,25.2,28.2,65,0.66,0.51,7.47,380,4.69,1999,1
2024-11-12 08:20:31,-0.155,-0.017,,25.2,28.1,64.9,0.66,0.51,7.46,380,4.69,1999,1
2024-11-12 08:20:34,-0.154,-0.015,,25.2,28.2,64.9,0.64,0.38,7.44,380,4.69,1999,1
2024-11-12 08:20:37,-0.154,-0.017,,25.2,28.1,64.9,0.64,0.38,,380,4.69,1999,1
2024-11-12 08:20:40,-0.154,-0.016,,25.2,28.1,64.8,0.61,0.4,,380,4.69,1999,1
2024-11-12 08:20:43,-0.154,-0.018,,25.2,28.2,64.8,0.61,0.4,7.41,380,4.69,1999,1
2024-11-12 08:20:46,-0.154,-0.017,,25.2,28.1,64.7,0.67,0.33,7.39,380,4.69,1999,1
2024-11-12 08:20:49,-0.155,-0.016,,25.2,28.1,64.7,0.67,0.33,7.39,380,4.69,1999,1
2024-11-12 08:20:52,-0.156,-0.017,,25.2,28.1,64.7,0.53,0.32,7.34,380,4.69,1999,1
2024-11-12 08:20:55,-0.155,-0.016,,25.2,28.1,64.6,0.53,0.32,7.34,380,4.69,1999,1
2024-11-12 08:20:58,-0.156,-0.017,,25.2,28.1,64.7,0.53,0.32,7.3,380,4.71,1999,1
2024-11-12 08:21:01,-0.155,-0.015,,25.2,28.2,64.6,0.66,0.48,7.3,380,4.71,1999,1
2024-11-12 08:21:04,-0.156,-0.018,,25.2,28.2,64.5,0.62,0.35,7.28,380,4.7,1999,1
2024-11-12 08:21:07,-0.158,-0.018,,25.2,28.2,64.5,0.62,0.35,7.28,380,4.7,1999,1
2024-11-12 08:21:10,-0.154,-0.017,,25.2,28.2,64.5,0.52,0.36,7.28,380,4.7,1999,1
2024-11-12 08:21:13,-0.155,-0.018,,25.2,28.2,64.5,0.52,0.36,7.28,380,4.7,1999,1
2024-11-12 08:21:16,-0.154,-0.016,,25.2,28.2,64.5,0.52,0.36,7.26,380,4.69,1999,1
2024-11-12 08:21:19,-0.156,-0.014,,25.2,28.1,64.4,0.55,0.34,7.25,380,4.69,1999,1
2024-11-12 08:21:22,-0.153,-0.017,,25.3,28.1,64.4,0.94,0.46,7.25,380,4.69,1999,1
2024-11-12 08:21:25,-0.153,-0.018,,25.3,28.1,64.4,0.94,0.46,7.25,380,4.69,1999,1
2024-11-12 08:21:28,-0.152,-0.018,,25.3,28.1,64.3,0.52,0.46,7.2,380,4.71,1999,1
2024-11-12 08:21:31,-0.152,-0.016,,25.3,28.1,64.3,0.52,0.31,7.18,380,4.71,1999,1
2024-11-12 08:21:34,-0.155,-0.017,,25.3,28.1,64.3,,0.3,7.18,380,4.71,1999,1
2024-11-12 08:21:37,-0.154,-0.016,,25.3,28.1,64.3,0.49,0.3,7.15,380,4.76,1999,1
2024-11-12 08:21:40,-0.154,-0.016,,25.3,28.1,64.2,0.69,0.3,7.15,380,4.76,1999,1
2024-11-12 08:21:43,-0.154,-0.016,,25.3,28.1,64.2,0.69,0.35,7.15,380,4.76,1999,1
2024-11-12 08:21:46,-0.158,-0.018,,25.3,28.1,64.1,,0.35,7.15,380,4.76,1999,1
2024-11-12 08:21:49,-0.156,-0.017,,25.3,28.1,64.2,0.83,0.74,7.15,380,4.79,1999,1
2024-11-12 08:21:52,-0.156,-0.017,,25.3,28.1,64.2,1.09,1.08,7.15,380,4.79,1999,1
2024-11-12 08:21:55,-0.155,-0.018,,25.3,28.1,64.2,1.09,1.08,7.14,380,4.81,1999,1
2024-11-12 08:21:58,-0.155,-0.016,,25.3,28.1,64.1,,1.08,7.14,380,4.81,1999,1
2024-11-12 08:22:01,-0.155,-0.016,,25.3,28.1,64,2.38,1.21,7.14,380,4.81,1999,1
2024-11-12 08:22:04,-0.154,-0.017,,25.3,28.1,64.1,2.38,0.34,7.14,380,4.81,1999,1
2024-11-12 08:22:07,-0.154,-0.016,,25.4,28.1,64,0.51,0.34,7.1,380,4.88,1999,1
2024-11-12 08:22:10,-0.154,-0.017,,25.4,28.1,64,0.51,0.34,7.1,380,4.88,1999,1
2024-11-12 08:22:13,-0.152,-0.016,,25.3,28.1,64,1.07,0.65,7.1,380,4.88,1999,1
2024-11-12 08:22:16,-0.154,-0.017,,25.4,28.1,63.9,1.07,0.65,7.12,380,4.9,1999,1
2024-11-12 08:22:19,-0.152,-0.019,,25.3,28.1,63.9,1.08,0.71,7.12,380,4.9,1999,1
2024-11-12 08:22:22,-0.154,-0.017,,25.3,28.1,63.9,0.86,0.61,7.12,380,4.9,1999,1
2024-11-12 08:22:25,-0.151,-0.018,,25.3,28.1,63.8,0.86,0.61,7.09,380,4.95,1999,1
2024-11-12 08:22:28,-0.152,-0.017,,25.3,28.1,63.8,0.86,0.61,7.06,380,4.95,1999,1
2024-11-12 08:22:31,-0.155,-0.017,,25.4,28.1,63.9,0.53,0.29,7.06,380,4.95,1999,1
2024-11-12 08:22:34,-0.155,-0.016,,25.4,28,63.9,0.53,0.29,7.07,380,4.95,1999,1
2024-11-12 08:22:37,-0.152,-0.017,,25.4,28,63.8,0.48,0.29,7.07,380,4.97,1999,1
2024-11-12 08:22:40,-0.155,-0.018,,25.4,28,63.8,0.48,0.29,7.04,380,4.97,1999,1
2024-11-12 08:22:43,-0.154,-0.017,,25.4,28,63.8,0.55,,7.04,380,5.05,1999,1
2024-11-12 08:22:46,-0.152,-0.018,,25.4,28,63.7,0.55,0.25,7.07,380,5.05,1999,1
2024-11-12 08:22:49,-0.154,-0.019,,25.4,28,63.8,0.94,0.3,7.07,380,5.05,,1
2024-11-12 08:22:52,-0.152,-0.018,,25.4,28,63.8,0.94,0.3,7.04,380,5.05,1999,1
2024-11-12 08:22:55,-0.152,-0.016,,25.4,28,63.7,0.83,0.33,7.04,380,5.07,1999,1
2024-11-12 08:22:58,-0.152,-0.017,,25.4,28,63.8,0.83,0.33,7.02,380,5.07,1999,1
2024-11-12 08:23:01,-0.15,-0.017,,25.4,28,63.7,0.55,0.38,7.02,380,5.07,1999,1
2024-11-12 08:23:04,-0.154,-0.017,,25.4,28,63.8,0.55,0.38,7.02,380,5.07,1999,1
2024-11-12 08:23:07,-0.154,-0.017,,25.4,28,63.7,0.55,0.38,7.02,380,5.08,1999,1
2024-11-12 08:23:10,-0.151,-0.018,,25.4,28,63.7,0.48,0.43,6.99,380,5.08,1999,1
2024-11-12 08:23:13,-0.151,-0.018,,25.4,28,63.7,0.64,0.32,6.99,380,5.08,1999,1
2024-11-12 08:23:16,-0.153,-0.017,,25.4,28,63.7,0.64,0.32,6.99,380,5.13,1999,1
2024-11-12 08:23:19,-0.154,-0.018,,25.4,27.9,63.7,1.17,0.57,6.99,380,5.13,1999,1
2024-11-12 08:23:22,-0.151,-0.016,,25.4,28,63.8,1.17,0.57,6.99,380,5.13,1999,1
2024-11-12 08:23:25,-0.151,-0.017,,25.5,28,63.7,1.17,0.57,7.01,380,5.12,1999,1
2024-11-12 08:23:28,-0.154,-0.016,,25.5,27.9,63.7,1.38,1.62,7.01,380,5.12,1999,1
2024-11-12 08:23:31,-0.15,-0.017,,25.5,27.9,63.7,0.87,0.57,7.01,380,5.12,1999,1
2024-11-12 08:23:34,-0.153,-0.017,,25.5,27.9,63.7,0.87,0.57,7.01,380,5.12,1999,1
2024-11-12 08:23:37,-0.156,-0.017,,25.5,28,63.7,0.87,0.57,6.98,380,5.13,1999,1
2024-11-12 08:23:40,-0.152,-0.017,,25.5,27.9,63.7,0.75,0.58,6.98,380,5.13,1999,1
2024-11-12 08:23:43,-0.153,-0.017,,25.5,27.9,63.7,0.75,0.58,6.98,380,5.14,1999,1
2024-11-12 08:23:46,-0.152,-0.017,,25.5,27.9,63.7,0.71,0.87,6.98,380,5.14,1999,1
2024-11-12 08:23:49,-0.154,-0.017,,25.5,27.9,63.8,1.06,0.67,6.98,380,5.14,1999,1
2024-11-12 08:23:52,-0.151,-0.018,,25.5,27.9,63.8,1.06,0.67,6.98,380,5.14,1999,1
2024-11-12 08:23:55,-0.154,-0.02,,25.6,27.9,63.8,1.06,0.67,6.99,380,5.16,1999,1
2024-11-12 08:23:58,-0.154,-0.017,,25.6,27.9,63.7,1.27,1.42,6.98,380,5.16,1999,1
2024-11-12 08:24:01,-0.154,-0.017,,25.6,27.9,63.8,1.27,1.42,6.98,380,5.16,1999,1
2024-11-12 08:24:04,-0.152,-0.017,,25.6,27.9,63.7,0.69,1.42,6.98,380,5.16,1999,
2024-11-12 08:24:07,-0.152,-0.017,,25.6,27.9,63.7,0.69,0.27,6.96,380,5.21,1999,1
2024-11-12 08:24:10,-0.153,-0.017,,25.6,27.9,63.8,0.6,0.31,6.98,380,5.21,1999,1
2024-11-12 08:24:13,-0.154,-0.017,,25.6,27.9,63.7,0.6,0.31,6.98,380,5.21,1999,1
2024-11-12 08:24:16,-0.155,-0.018,,25.5,27.9,63.8,0.97,0.49,6.98,380,5.16,1999,1
2024-11-12 08:24:19,-0.153,-0.017,,25.5,27.9,63.7,0.79,0.49,6.98,380,5.16,1999,1
2024-11-12 08:24:22,-0.154,-0.017,,25.5,27.9,63.6,0.79,1.18,6.99,380,5.16,1999,1
2024-11-12 08:24:25,-0.151,-0.016,,25.5,27.9,63.7,0.79,1.18,6.99,380,5.16,1999,1
2024-11-12 08:24:28,-0.152,-0.016,,25.5,27.9,63.8,1.32,1.2,6.94,380,5.16,1999,1
2024-11-12 08:24:31,-0.154,-0.015,,25.5,27.9,63.7,1.32,1.2,6.94,380,5.16,1999,1
2024-11-12 08:24:34,-0.154,-0.017,,25.5,27.9,63.7,1.2,1.2,6.94,380,5.17,1999,1
2024-11-12 08:24:37,-0.155,-0.017,,25.5,27.9,63.7,1.2,0.87,6.94,380,5.17,1999,1
2024-11-12 08:24:40,-0.152,-0.018,,25.5,27.9,63.8,1.02,0.8,6.98,380,5.17,1999,1
2024-11-12 08:24:43,-0.152,-0.018,,25.4,27.9,63.8,1.02,,6.96,380,5.17,1999,1
2024-11-12 08:24:46,-0.152,-0.017,,25.4,27.9,63.7,0.74,0.35,6.96,380,5.14,1999,1
2024-11-12 08:24:49,-0.155,-0.017,,25.4,27.9,63.8,0.74,0.35,6.96,380,5.14,1999,1
2024-11-12 08:24:52,-0.151,-0.017,,25.4,27.9,63.8,0.74,0.26,6.96,380,5.14,1999,1
2024-11-12 08:24:55,-0.154,-0.017,,25.4,27.9,63.8,0.56,0.26,6.98,380,5.16,1999,1
2024-11-12 08:24:58,-0.15,-0.016,,25.4,27.9,63.8,0.68,0.25,6.98,380,5.16,1999,1
2024-11-12 08:25:01,-0.154,-0.018,,25.4,27.9,63.8,0.68,0.25,6.98,380,5.16,1999,1
2024-11-12 08:25:04,-0.155,-0.017,,25.4,27.9,63.9,0.68,0.25,6.98,380,5.2,1999,1
2024-11-12 08:25:07,-0.154,-0.018,,25.4,27.9,63.8,,0.26,6.94,380,5.2,1999,1
2024-11-12 08:25:10,-0.154,-0.017,,25.4,27.9,63.8,0.8,0.32,6.94,380,5.2,1999,1
2024-11-12 08:25:13,-0.154,-0.017,,25.5,27.9,63.9,0.8,0.32,6.94,380,5.2,1999,1
2024-11-12 08:25:16,-0.152,-0.017,,25.5,27.9,63.9,0.94,0.32,6.96,380,5.18,1999,1
2024-11-12 08:25:19,-0.152,-0.017,,25.5,27.9,63.9,0.94,0.35,6.96,380,5.18,1999,1
2024-11-12 08:25:22,-0.154,-0.016,,25.5,27.8,63.9,0.94,0.35,6.96,380,5.18,1999,1
2024-11-12 08:25:25,-0.151,-0.018,,25.5,27.8,63.9,0.73,0.23,6.98,380,5.18,1999,1
2024-11-12 08:25:28,-0.151,-0.018,,25.5,27.9,63.9,0.69,0.29,6.98,380,5.24,1999,1
2024-11-12 08:25:31,-0.15,-0.016,,25.5,27.8,64,0.69,0.29,6.96,380,5.24,1999,1
2024-11-12 08:25:34,-0.151,-0.017,,25.5,27.8,64,0.69,0.29,6.96,380,5.24,1999,1
2024-11-12 08:25:37,-0.154,-0.018,,25.5,27.8,64,0.59,,,380,5.24,1999,1
2024-11-12 08:25:40,-0.155,-0.017,,25.6,27.8,64,0.6,0.32,,380,5.24,1999,1
2024-11-12 08:25:43,-0.15,-0.015,,25.6,27.8,64,0.6,0.32,6.96,380,5.24,,1
2024-11-12 08:25:46,-0.152,-0.018,,25.6,27.8,64,0.6,0.32,7.01,380,5.24,,1
2024-11-12 08:25:49,-0.152,-0.016,,25.6,27.8,64,1.02,0.34,7.01,380,5.24,1999,1
2024-11-12 08:25:52,-0.154,-0.018,,25.6,27.8,64.1,1.02,0.31,7.01,380,5.24,1999,1
2024-11-12 08:25:55,-0.151,-0.019,,25.6,27.8,64.1,1.09,0.31,6.99,380,5.31,1999,1
2024-11-12 08:25:58,-0.154,-0.017,,25.6,27.8,64.2,1.09,0.31,6.99,380,5.31,1999,1
2024-11-12 08:26:01,-0.154,-0.016,,25.6,27.8,64.2,0.58,0.28,6.99,380,5.31,1999,1
2024-11-12 08:26:04,-0.152,-0.018,,25.6,27.8,64.2,0.58,0.28,6.99,380,5.31,1999,1
2024-11-12 08:26:07,-0.152,-0.017,,25.6,27.8,64.2,0.61,0.27,7.04,380,5.32,1999,1
2024-11-12 08:26:10,-0.152,-0.018,,25.7,27.8,64.2,0.61,0.27,7.04,380,5.32,1999,1
2024-11-12 08:26:13,-0.154,-0.018,,25.7,27.8,64.3,0.61,0.3,7.04,380,5.32,1999,1
2024-11-12 08:26:16,-0.152,-0.016,,25.7,27.8,64.4,0.56,0.3,7.02,380,5.33,1999,1
2024-11-12 08:26:19,-0.15,-0.017,,25.7,27.8,64.4,0.72,,7.01,380,5.33,1999,1
2024-11-12 08:26:22,-0.152,-0.018,,25.7,27.8,64.4,0.72,0.36,7.01,380,5.33,1999,1
2024-11-12 08:26:25,-0.15,-0.017,,25.6,27.8,64.5,0.72,0.36,7.01,380,5.35,1999,1
2024-11-12 08:26:28,-0.152,-0.018,,25.7,27.8,64.4,0.98,0.32,7.04,380,5.35,1999,1
2024-11-12 08:26:31,-0.153,-0.019,,25.7,27.8,64.4,0.64,0.23,7.04,380,5.35,1999,1
2024-11-12 08:26:34,-0.154,-0.018,,25.7,27.8,64.5,0.64,0.23,7.04,380,5.35,1999,1
2024-11-12 08:26:38,-0.155,-0.017,,25.6,27.8,64.5,0.51,0.29,7.04,380,5.42,1999,1
2024-11-12 08:26:41,-0.155,-0.017,,25.6,27.8,64.5,0.51,0.29,7.04,380,5.42,1999,1
2024-11-12 08:26:44,-0.15,-0.016,,25.6,27.8,64.7,0.57,0.29,7.07,380,5.49,1999,1
2024-11-12 08:26:47,-0.154,-0.017,,25.6,27.8,64.7,0.57,0.27,7.07,380,5.49,1999,1
2024-11-12 08:26:50,-0.151,-0.017,,25.6,27.8,64.7,0.55,0.25,7.12,380,5.49,1999,1
2024-11-12 08:26:53,-0.152,-0.02,,25.6,27.8,64.8,0.55,0.25,7.09,380,5.49,1999,1
2024-11-12 08:26:56,-0.153,-0.017,,25.6,27.8,64.7,0.67,0.27,7.09,380,5.48,1999,1
2024-11-12 08:26:59,-0.155,-0.018,,25.6,27.8,64.8,0.67,0.27,7.09,380,5.48,1999,
2024-11-12 08:27:02,-0.153,-0.018,,25.6,27.8,64.8,0.67,0.41,7.1,380,5.48,1999,
2024-11-12 08:27:05,-0.155,-0.017,,25.6,27.8,64.8,0.65,0.41,7.14,380,5.48,1999,1
2024-11-12 08:27:08,-0.151,-0.018,,25.6,27.8,64.9,0.52,0.28,7.14,380,5.47,1999,1
2024-11-12 08:27:11,-0.155,-0.017,,25.6,27.8,65,0.52,0.28,7.14,380,5.47,1999,1
2024-11-12 08:27:14,-0.156,-0.017,,25.6,27.8,65,0.52,0.28,7.15,380,5.5,1999,1
2024-11-12 08:27:17,-0.152,-0.018,,25.6,27.8,65.1,0.63,0.28,7.17,380,5.5,1999,1
2024-11-12 08:27:20,-0.155,-0.018,,25.7,27.8,65.1,0.54,0.26,7.17,380,5.5,1999,1
2024-11-12 08:27:23,-0.155,-0.018,,25.6,27.8,65.2,0.54,0.26,7.18,380,5.5,1999,1
2024-11-12 08:27:26,-0.153,-0.017,,25.6,27.8,65.2,0.63,0.27,7.18,380,5.49,1999,1
2024-11-12 08:27:29,-0.152,-0.018,,25.6,27.8,65.4,0.63,0.27,7.2,380,5.49,1999,1
2024-11-12 08:27:32,-0.154,-0.017,,25.6,27.8,65.3,0.63,0.27,7.2,380,5.49,1999,1
2024-11-12 08:27:35,-0.154,-0.018,,25.6,27.8,65.3,0.6,0.27,7.18,380,5.49,1999,1
2024-11-12 08:27:38,-0.155,-0.017,,25.6,27.8,65.5,0.65,0.35,7.2,380,5.52,1999,1
2024-11-12 08:27:41,-0.154,-0.018,,25.6,27.8,65.5,0.65,0.35,7.2,380,5.52,1999,1
2024-11-12 08:27:44,-0.153,-0.019,,25.6,27.8,65.6,0.65,0.35,7.2,380,5.53,1999,1
2024-11-12 08:27:47,-0.154,-0.018,,25.7,27.7,65.6,0.49,0.34,7.2,380,5.53,1999,1
2024-11-12 08:27:51,-0.156,-0.018,,25.7,27.7,65.7,0.49,0.34,7.2,380,5.53,1999,1
2024-11-12 08:27:54,-0.151,-0.017,,25.6,27.7,65.8,0.55,0.23,7.23,380,5.53,1999,1
2024-11-12 08:27:57,-0.151,-0.016,,25.7,27.8,65.8,0.56,0.25,7.23,380,5.51,1999,1
2024-11-12 08:28:00,-0.154,-0.017,,25.7,27.7,65.9,0.56,0.25,7.23,380,5.51,1999,1
2024-11-12 08:28:03,-0.155,-0.018,,25.6,27.7,65.9,0.56,0.25,7.23,380,5.51,1999,1
2024-11-12 08:28:06,-0.15,-0.016,,25.7,27.7,66,0.59,0.26,7.25,380,5.5,1999,1
2024-11-12 08:28:09,-0.154,-0.016,,25.6,27.7,66.1,0.59,0.26,7.3,380,5.5,1999,1
2024-11-12 08:28:12,-0.156,-0.017,,25.6,27.7,66.1,0.55,0.27,7.3,380,5.5,1999,1
2024-11-12 08:28:15,-0.154,-0.017,,25.6,27.7,66.1,0.55,0.27,7.3,380,5.52,1999,1
2024-11-12 08:28:18,-0.151,-0.017,,25.6,27.7,66.2,0.55,0.34,7.3,380,5.52,1999,1
2024-11-12 08:28:21,-0.153,-0.017,,25.6,27.7,66.3,0.55,0.34,7.33,380,5.52,1999,1
2024-11-12 08:28:24,-0.154,-0.018,,25.6,27.7,66.4,0.57,0.31,7.33,380,5.52,1999,1
2024-11-12 08:28:27,-0.155,-0.019,,25.7,27.7,66.4,0.57,0.31,7.33,380,5.5,1999,1
2024-11-12 08:28:30,-0.156,-0.017,,25.7,27.7,66.5,0.57,0.31,7.3,380,5.5,1999,1
2024-11-12 08:28:33,-0.154,-0.018,,25.7,27.7,66.6,0.61,0.23,7.34,380,5.5,1999,1
2024-11-12 08:28:36,-0.155,-0.016,,25.7,27.7,66.7,0.62,0.25,7.34,380,5.51,1999,1
2024-11-12 08:28:39,-0.154,-0.017,,25.7,27.7,66.8,0.62,0.25,7.31,380,5.51,1999,1
2024-11-12 08:28:42,-0.152,-0.018,,25.7,27.7,66.8,0.52,0.3,7.31,380,5.51,1999,1
2024-11-12 08:28:45,-0.152,-0.017,,25.7,27.7,66.9,0.52,0.3,7.33,380,5.49,1999,1
2024-11-12 08:28:48,-0.154,-0.018,,25.7,27.7,67,0.52,,7.33,380,5.49,1999,1
